account_id,loan_id,trans_id,trans_amount,balance,k_symbol,loan_amount,status,duration,payments
10105,7061,3047738,24604.0,79527.7,,121896,A,24,5079.0
7401,6499,2242963,4198.0,48939.5,,80952,A,24,3373.0
2322,5445,680403,1612.0,11125.4, ,46320,A,24,1930.0
7485,6520,2267968,3200.0,35112.7,,91200,A,24,3800.0
7546,6535,2288042,49.0,38224.3,POJISTNE,41952,A,12,3496.0
6440,6310,1901455,6716.0,32449.2,,34572,A,12,2881.0
7859,6599,2383433,36061.0,87387.4,,72120,A,12,6010.0
5196,6059,1524650,7905.0,32186.1,SIPO,79824,A,12,6652.0
9307,6895,2810299,16163.0,62253.9,,41904,A,12,3492.0
9307,6895,2810240,2735.0,59518.9, ,41904,A,12,3492.0
9897,7008,2989267,6953.0,24427.1,POJISTNE,36168,A,12,3014.0
11138,7263,3353838,10629.0,61053.7,,89880,A,24,3745.0
8261,6687,2502690,646.0,18598.7,POJISTNE,87840,A,24,3660.0
8475,6721,2567648,2800.0,35572.8,,21072,A,24,878.0
7753,6577,2349794,34949.0,118535.0,,51696,A,24,2154.0
9034,6820,2730573,21804.0,64330.7,,38148,A,12,3179.0
9034,6820,2730861,9115.0,55215.7,POJISTNE,38148,A,12,3179.0
11359,7305,3422909,27014.0,70349.8,,54024,A,12,4502.0
5952,6216,1754518,3684.0,67454.9,POJISTNE,141240,A,24,5885.0
176,5005,53234,97.0,17510.4,POJISTNE,27456,A,12,2288.0
6148,6253,1814824,3600.0,100847.0,,59760,A,24,2490.0
7123,6456,2102953,11700.0,48172.5,,47016,A,12,3918.0
10630,7166,3202844,7300.0,25494.4,,198240,A,24,8260.0
10663,7176,3213684,21700.0,32419.3,,260028,A,36,7223.0
1166,5189,343890,4397.0,40460.0,SIPO,149040,A,48,3105.0
4727,5959,1387294,1861.0,65491.0, ,107640,A,24,4485.0
6792,6377,2005301,1100.0,38908.5,,17184,A,12,1432.0
9422,6921,2847083,43095.0,80239.0,,86184,A,12,7182.0
9513,6942,2874704,8319.0,29299.2,SIPO,18324,A,12,1527.0
9640,6960,2910923,8800.0,82132.6,,76416,A,24,3184.0
1843,5325,541821,3100.0,51629.8,,105804,A,36,2939.0
5622,6150,1657441,573.0,78797.9, ,83016,A,12,6918.0
4361,5868,1275277,58800.0,58420.1,,90156,A,12,7513.0
8129,6668,2464898,2100.0,44825.2,,74736,A,36,2076.0
7965,6624,2415329,5100.0,59154.3,,71460,A,12,5955.0
8039,6644,2438479,3231.0,38974.8,POJISTNE,93600,A,24,3900.0
8688,6753,2628103,9800.0,45045.7,,67980,A,12,5665.0
8742,6758,2643996,235.0,27144.1, ,33144,A,12,2762.0
10068,7051,3037035,5100.0,43928.7,,77808,A,12,6484.0
2322,5445,680577,10700.0,21825.4,,46320,A,24,1930.0
2322,5445,680355,1019.0,20806.4,POJISTNE,46320,A,24,1930.0
7607,6546,2305236,14845.0,45703.2,,31728,A,24,1322.0
7546,6535,2287922,3861.0,22763.3,SIPO,41952,A,12,3496.0
2106,5375,617449,3468.0,27321.7,SIPO,101520,A,12,8460.0
6400,6303,1890985,7320.0,42997.4,SIPO,72408,B,24,3017.0
7861,6600,2383982,18491.0,78178.4,,21852,A,36,607.0
7844,6596,2378659,3600.0,37228.6,,91584,A,24,3816.0
10320,7104,3110737,12400.0,41143.7,,259740,A,60,4329.0
4863,5992,1427222,3300.0,85301.8,SIPO,76080,A,12,6340.0
9263,6887,2796994,19790.0,40066.8,,39576,A,12,3298.0
3752,5740,1098239,3218.0,57068.6,SIPO,18564,A,12,1547.0
5270,6077,1548817,44749.0,86296.0,,79608,A,24,3317.0
9188,6863,2775719,2200.0,24951.9,,127080,A,60,2118.0
5066,6027,1486695,4206.0,16830.5,SIPO,61656,B,24,2569.0
5033,6019,1476647,2196.0,42146.8,POJISTNE,11400,A,12,950.0
3489,5693,1022345,1700.0,53942.0,,44088,A,24,1837.0
8261,6687,2502402,21959.0,40557.7,,87840,A,24,3660.0
8475,6721,2567356,3833.0,31739.8, ,21072,A,24,878.0
7815,6589,2370002,9300.0,60223.8,,189696,A,24,7904.0
3273,5643,960963,37200.0,9720.6,,94512,B,12,7876.0
132,4996,40519,11427.0,38767.3,,88440,A,12,7370.0
6118,6244,1804037,6200.0,41530.6,,270648,B,36,7518.0
4259,5836,1245215,24700.0,69618.5,,79632,A,24,3318.0
10973,7235,3302687,48535.0,175711.0,,154416,A,48,3217.0
11111,7259,3344783,18605.0,85797.6,,108144,A,36,3004.0
10973,7235,3303055,63800.0,111911.0,,154416,A,48,3217.0
10973,7235,3302688,22185.0,127176.0,,154416,A,48,3217.0
9656,6965,2915285,5000.0,27679.5,,139536,A,24,5814.0
5593,6144,1650455,11600.0,67795.5,,44376,A,12,3698.0
4361,5868,1275202,3600.0,54820.1,,90156,A,12,7513.0
8039,6644,2438275,27292.0,66266.8,,93600,A,24,3900.0
8041,6645,2439307,13000.0,60412.8,,140400,A,36,3900.0
4414,5877,1291814,400.0,30997.9,,97224,A,24,4051.0
4415,5878,1292165,6600.0,64995.1,,74040,A,12,6170.0
10049,7046,3031704,4800.0,19814.7,,91632,A,12,7636.0
5270,6077,1549174,18500.0,67796.0,,79608,A,24,3317.0
6473,6316,1910861,24214.0,58710.3,,76908,B,12,6409.0
9897,7008,2989469,7400.0,31827.1,,36168,A,12,3014.0
7753,6577,2349902,2761.0,115774.0,,51696,A,24,2154.0
11021,7241,3317799,7900.0,56817.7,,168984,B,24,7041.0
9583,6949,2893242,3500.0,61618.0,,104712,A,24,4363.0
9494,6934,2869068,8900.0,28845.7,,116832,A,12,9736.0
10411,7130,3137091,3138.0,73721.7,,123408,A,24,5142.0
8173,6678,2477309,6100.0,71278.2,,80340,A,12,6695.0
2419,5464,706340,6700.0,117588.0,,95808,A,12,7984.0
4580,5922,1340755,17880.0,49879.2,,20220,A,12,1685.0
7184,6471,2121793,4300.0,38984.6,,155640,A,24,6485.0
7523,6526,2279743,7900.0,23192.2,SIPO,288468,A,36,8013.0
7907,6612,2397239,10600.0,51087.1,,97392,A,12,8116.0
7824,6594,2372939,11791.0,81588.8,,189696,B,24,7904.0
7824,6594,2373003,7200.0,74388.8,,189696,B,24,7904.0
2,4959,623,10200.0,45785.9,,80952,A,24,3373.0
1801,5316,528096,3400.0,55843.7,,165960,A,36,4610.0
4851,5988,1423984,8241.0,102132.0,,141648,A,24,5902.0
4851,5988,1423983,39630.0,93890.7,,141648,A,24,5902.0
6472,6315,1910713,13000.0,39324.2,,43164,A,12,3597.0
9833,6998,2968953,8000.0,81456.7,,97632,A,12,8136.0
347,5045,102035,7327.0,23334.3,,187224,B,24,7801.0
9034,6820,2730645,3200.0,52015.7,,38148,A,12,3179.0
4081,5805,1192378,9000.0,4091.1,SIPO,137904,B,24,5746.0
1166,5189,343818,3200.0,37260.0,,149040,A,48,3105.0
11013,7240,3315176,23000.0,47268.2,,274740,A,60,4579.0
1762,5310,515691,11500.0,25134.5,,248148,A,36,6893.0
3229,5634,947480,14378.0,94562.9,,39024,A,12,3252.0
2694,5519,789981,4800.0,64216.9,,91632,A,12,7636.0
8127,6667,2464315,14700.0,32489.3,,155880,A,24,6495.0
1012,5161,297015,12400.0,42231.4,,98184,A,24,4091.0
2343,5449,686251,5160.0,31455.1,,99336,A,24,4139.0
7965,6624,2415109,24128.0,35026.3,,71460,A,12,5955.0
8073,6650,2448643,47130.0,106198.0,,49320,B,12,4110.0
10131,7066,3055577,6700.0,24240.8,,215388,B,36,5983.0
7424,6502,2248919,32500.0,26199.5,,30276,A,12,2523.0
7857,6598,2382913,12347.0,84034.7,,68112,A,12,5676.0
10361,7119,3122196,7400.0,11949.9,,86880,A,12,7240.0
25,4962,6485,32500.0,30091.5,,30276,A,12,2523.0
846,5136,246393,8600.0,98779.0,,187104,A,24,7796.0
9307,6895,2810300,12353.0,47165.9,,41904,A,12,3492.0
6555,6336,1935629,7200.0,97361.5,,212400,A,36,5900.0
4462,5892,1306685,7759.0,40347.2,,66480,B,24,2770.0
5033,6019,1476695,700.0,42146.8,,11400,A,12,950.0
8564,6737,2592568,18600.0,41312.3,,76680,A,24,3195.0
8519,6729,2579460,2400.0,50964.1,,74688,A,12,6224.0
7769,6580,2355559,4500.0,115556.0,,196080,A,48,4085.0
97,4986,30098,6300.0,56739.2,,102876,A,12,8573.0
3674,5723,1075274,20114.0,60678.8,,23628,A,12,1969.0
10940,7226,3292603,9800.0,48033.6,,197748,A,36,5493.0
11065,7249,3331650,1600.0,30303.3,,69360,A,48,1445.0
4320,5856,1263238,4700.0,12031.9,,51360,B,12,4280.0
8159,6676,2472927,1400.0,56207.7,,29784,A,24,1241.0
2153,5388,630754,10800.0,50355.6,,61560,A,12,5130.0
5442,6112,1602567,13097.0,107771.0,,174744,B,24,7281.0
8073,6650,2448910,14102.0,92095.7,,49320,B,12,4110.0
4415,5878,1292311,17500.0,47495.1,,74040,A,12,6170.0
8688,6753,2628001,5100.0,39945.7,,67980,A,12,5665.0
10266,7097,3094677,3200.0,16808.1,,75624,B,24,3151.0
67,4973,19925,4700.0,91569.5,,165960,A,24,6915.0
1801,5316,527595,4000.0,51843.7,,165960,A,36,4610.0
9337,6903,2820620,14500.0,47447.1,,52128,A,24,2172.0
11138,7263,3353815,2900.0,58153.7,,89880,A,24,3745.0
132,4996,40566,7800.0,30967.3,,88440,A,12,7370.0
3674,5723,1075058,5023.0,65701.8,,23628,A,12,1969.0
4626,5932,1355349,32544.0,51463.3,,33348,A,12,2779.0
4259,5836,1244877,2800.0,66818.5,,79632,A,24,3318.0
10973,7235,3302774,2600.0,109311.0,,154416,A,48,3217.0
11111,7259,3344867,3200.0,82597.6,,108144,A,36,3004.0
9513,6942,2874740,1400.0,27899.2,,18324,A,12,1527.0
10364,7121,3123364,6600.0,72145.0,,21924,A,36,609.0
3354,5657,983093,200.0,33443.4,,4980,A,12,415.0
7445,6509,2256596,1600.0,7328.5,,55368,A,24,2307.0
7418,6501,2247276,6200.0,18243.0,,30276,B,12,2523.0
5228,6066,1535039,7100.0,85972.9,,173808,A,24,7242.0
5650,6157,1666067,8849.0,41280.2,,98592,A,24,4108.0
9263,6887,2797162,8700.0,31366.8,,39576,A,12,3298.0
6472,6315,1910528,17350.0,21974.2,,43164,A,12,3597.0
3489,5693,1022489,9700.0,44242.0,,44088,A,24,1837.0
347,5045,102223,29400.0,52734.3,,187224,B,24,7801.0
11359,7305,3422969,3400.0,66949.8,,54024,A,12,4502.0
5891,6202,1736747,5900.0,122770.0,,65184,A,12,5432.0
2187,5398,640638,49053.0,109957.0,,53472,A,12,4456.0
6034,6228,1779445,2600.0,-3894.0,,464520,B,60,7742.0
11065,7249,3331875,8200.0,22103.3,,69360,A,48,1445.0
10973,7235,3302692,27183.0,136494.0,,154416,A,48,3217.0
10973,7235,3303056,62700.0,73794.0,,154416,A,48,3217.0
9422,6921,2847119,8200.0,72039.0,,86184,A,12,7182.0
2167,5390,634396,8500.0,84796.4,,170256,A,24,7094.0
9656,6965,2915620,14300.0,41979.5,,139536,A,24,5814.0
5481,6120,1614379,27000.0,55924.6,,209184,A,48,4358.0
5574,6137,1644201,3500.0,94753.7,,44628,A,12,3719.0
2694,5519,790064,600.0,63616.9,,91632,A,12,7636.0
2343,5449,686358,4900.0,36355.1,,99336,A,24,4139.0
2762,5533,810249,15590.0,49970.0,,111384,A,24,4641.0
4580,5922,1340819,1700.0,48179.2,,20220,A,12,1685.0
8041,6645,2439153,2700.0,57712.8,,140400,A,36,3900.0
718,5117,211682,5200.0,50191.1,,76944,A,12,6412.0
544,5088,162970,11853.0,46414.5,,91152,A,24,3798.0
2116,5377,619917,900.0,43927.0,,92400,A,12,7700.0
6434,6309,1900006,27400.0,34775.0,,110136,A,24,4589.0
7859,6599,2383481,6900.0,80487.4,,72120,A,12,6010.0
5650,6157,1666210,5500.0,46780.2,,98592,A,24,4108.0
9337,6903,2820351,1900.0,45547.1,,52128,A,24,2172.0
6473,6316,1910868,46042.0,94623.3,,76908,B,12,6409.0
4462,5892,1306687,46721.0,87068.2,,66480,B,24,2770.0
4462,5892,1306739,2300.0,84768.2,,66480,B,24,2770.0
1993,5352,585458,7500.0,9840.8,,68400,B,12,5700.0
8260,6686,2502016,6000.0,51311.1,,224604,A,36,6239.0
8475,6721,2567428,1000.0,30739.8,,21072,A,24,878.0
7123,6456,2102677,34670.0,82842.5,,47016,A,12,3918.0
4580,5922,1340919,12937.0,35242.2,,20220,A,12,1685.0
10973,7235,3302685,25730.0,99524.0,,154416,A,48,3217.0
10973,7235,3302695,39156.0,138680.0,,154416,A,48,3217.0
11111,7259,3344965,9349.0,73248.6,,108144,A,36,3004.0
10973,7235,3303057,50600.0,88080.0,,154416,A,48,3217.0
9472,6929,2862304,3000.0,30954.0,,36396,A,12,3033.0
10439,7137,3145254,6700.0,82335.1,,151560,A,24,6315.0
8159,6676,2473051,3500.0,52707.7,,29784,A,24,1241.0
2762,5533,810754,6600.0,56570.0,,111384,A,24,4641.0
718,5117,211610,10200.0,39991.1,,76944,A,12,6412.0
8742,6758,2644124,3300.0,17964.1,,33144,A,12,2762.0
8742,6758,2644074,5880.0,21264.1,,33144,A,12,2762.0
7907,6612,2397171,8700.0,42387.1,,97392,A,12,8116.0
7857,6598,2382654,5500.0,78534.7,,68112,A,12,5676.0
5774,6185,1703377,6300.0,33237.3,,31176,A,24,1299.0
9403,6919,2841228,2800.0,21043.6,,120888,A,36,3358.0
2962,5576,869843,2600.0,68918.0,,31248,A,12,2604.0
9814,6995,2963583,12051.0,81957.5,,96168,A,12,8014.0
9897,7008,2989123,2400.0,29427.1,,36168,A,12,3014.0
11135,7262,3353104,1560.0,49164.8,,182628,A,36,5073.0
7123,6456,2102954,7500.0,75342.5,,47016,A,12,3918.0
11111,7259,3345169,10900.0,62348.6,,108144,A,36,3004.0
5574,6137,1644477,28800.0,65953.7,,44628,A,12,3719.0
10439,7137,3145360,5435.0,76900.1,,151560,A,24,6315.0
4337,5861,1268233,6300.0,62677.5,,51408,A,24,2142.0
7957,6621,2412492,15100.0,58402.8,,42900,A,12,3575.0
6425,6306,1897577,4920.0,23796.3,,36684,A,12,3057.0
6425,6306,1897528,2800.0,28716.3,,36684,A,12,3057.0
7861,6600,2384281,4680.0,73498.4,,21852,A,36,607.0
1801,5316,527523,37789.0,89632.7,,165960,A,36,4610.0
4851,5988,1424184,56300.0,88682.7,,141648,A,24,5902.0
4851,5988,1423986,42851.0,144983.0,,141648,A,24,5902.0
4851,5988,1424185,40200.0,48482.7,,141648,A,24,5902.0
9236,6876,2789638,900.0,98372.8,,86616,A,12,7218.0
9104,6841,2750935,22146.0,62024.2,,172080,A,48,3585.0
9828,6996,2967536,14100.0,44967.4,,126600,A,24,5275.0
7753,6577,2349802,43348.0,159122.0,,51696,A,24,2154.0
7753,6577,2350168,63900.0,95222.3,,51696,A,24,2154.0
97,4986,30187,7700.0,49039.2,,102876,A,12,8573.0
6051,6232,1784554,9000.0,11248.7,,276660,B,36,7685.0
825,5134,241592,100.0,48160.3,,53076,A,12,4423.0
1166,5189,344146,11000.0,26260.0,,149040,A,48,3105.0
9422,6921,2847340,22100.0,49939.0,,86184,A,12,7182.0
8127,6667,2464439,11500.0,60549.3,,155880,A,24,6495.0
8127,6667,2464070,16560.0,49049.3,,155880,A,24,6495.0
2486,5479,726632,12242.0,36301.4,,24516,A,12,2043.0
2419,5464,706364,21880.0,95707.8,,95808,A,12,7984.0
4580,5922,1340761,36366.0,71608.2,,20220,A,12,1685.0
5442,6112,1603056,67300.0,40471.3,,174744,B,24,7281.0
8041,6645,2439068,7586.0,50126.8,,140400,A,36,3900.0
7424,6502,2248853,3000.0,23199.5,,30276,A,12,2523.0
1787,5314,524116,11300.0,16215.8,,96396,B,12,8033.0
2116,5377,619734,5600.0,38327.0,,92400,A,12,7700.0
6440,6310,1901630,5900.0,38349.2,,34572,A,12,2881.0
5196,6059,1524737,6400.0,25786.1,,79824,A,12,6652.0
25,4962,6419,3000.0,27091.5,,30276,A,12,2523.0
4937,6004,1450586,12100.0,40230.3,,143904,A,24,5996.0
4894,5997,1437144,16900.0,93763.7,,117024,A,24,4876.0
9263,6887,2797228,4700.0,24166.8,,39576,A,12,3298.0
4448,5887,1302478,3857.0,63686.4,,192744,A,36,5354.0
8519,6729,2579463,4800.0,46164.1,,74688,A,12,6224.0
3064,5599,899028,1400.0,44905.7,,15420,A,12,1285.0
6051,6232,1784638,4080.0,7168.7,,276660,B,36,7685.0
6040,6229,1781855,11700.0,22757.6,,11736,A,24,489.0
813,5130,237790,1800.0,33257.3,,24312,A,12,2026.0
10807,7201,3253599,10500.0,74993.9,,67464,A,12,5622.0
6738,6362,1988796,3100.0,31055.8,,37908,A,12,3159.0
2153,5388,630586,3500.0,46855.6,,61560,A,12,5130.0
2762,5533,810324,4100.0,52470.0,,111384,A,24,4641.0
6273,6279,1853217,13500.0,61460.1,,87360,A,24,3640.0
6400,6303,1891261,11900.0,54897.4,,72408,B,24,3017.0
7824,6594,2373320,52300.0,22088.8,,189696,B,24,7904.0
5120,6038,1502073,2800.0,50341.1,,323472,A,48,6739.0
790,5126,232198,3400.0,25485.5,,208128,B,48,4336.0
4825,5980,1415026,1500.0,26630.4,,21396,A,12,1783.0
9236,6876,2789505,5640.0,92732.8,,86616,A,12,7218.0
11138,7263,3353763,34558.0,92711.7,,89880,A,24,3745.0
3455,5682,1011056,10500.0,74817.9,,67464,A,12,5622.0
7753,6577,2350001,8400.0,86822.3,,51696,A,24,2154.0
10789,7199,3249563,11100.0,36170.9,,45768,A,12,3814.0
10411,7130,3136819,33685.0,90006.7,,123408,A,24,5142.0
3229,5634,947479,2832.0,91730.9,,39024,A,12,3252.0
4576,5918,1339517,8800.0,49496.2,,300204,A,36,8339.0
5442,6112,1602655,5500.0,61719.3,,174744,B,24,7281.0
10068,7051,3037123,17700.0,26228.7,,77808,A,12,6484.0
7445,6509,2256216,29768.0,37096.5,,55368,A,24,2307.0
7859,6599,2383629,6200.0,74287.4,,72120,A,12,6010.0
3064,5599,899254,300.0,45205.7,,15420,A,12,1285.0
4937,6004,1450180,6200.0,40911.3,,143904,A,24,5996.0
6473,6316,1910989,21386.0,73237.3,,76908,B,12,6409.0
9104,6841,2751027,20464.0,41560.2,,172080,A,48,3585.0
8260,6686,2502257,31300.0,82611.1,,224604,A,36,6239.0
5927,6210,1747312,1600.0,24691.2,,87216,B,48,1817.0
10738,7192,3235345,18795.0,109056.0,,115992,A,36,3222.0
10738,7192,3235334,20453.0,90261.5,,115992,A,36,3222.0
4727,5959,1387442,600.0,64891.0,,107640,A,24,4485.0
11079,7253,3336158,12300.0,73189.2,,98304,A,12,8192.0
2106,5375,617485,11200.0,16121.7,,101520,A,12,8460.0
5120,6038,1501742,7300.0,43041.1,,323472,A,48,6739.0
5256,6072,1544748,6900.0,16998.6,,193968,A,36,5388.0
846,5136,246524,42200.0,105481.0,,187104,A,24,7796.0
846,5136,246525,16500.0,88981.0,,187104,A,24,7796.0
846,5136,246356,48902.0,147681.0,,187104,A,24,7796.0
9307,6895,2810544,15900.0,63065.9,,41904,A,12,3492.0
9236,6876,2789502,1800.0,90932.8,,86616,A,12,7218.0
4427,5882,1296375,7600.0,4538.6,,87816,A,12,7318.0
7753,6577,2350169,47400.0,70537.3,,51696,A,24,2154.0
3273,5643,960876,6900.0,2820.6,,94512,B,12,7876.0
5891,6202,1737022,2500.0,120270.0,,65184,A,12,5432.0
1888,5338,554779,2120.0,13741.2,,57360,B,12,4780.0
10630,7166,3202993,5500.0,30994.4,,198240,A,24,8260.0
4580,5922,1340923,17841.0,53767.2,,20220,A,12,1685.0
10411,7130,3136818,38086.0,128093.0,,123408,A,24,5142.0
10411,7130,3137230,55600.0,72492.7,,123408,A,24,5142.0
10439,7137,3145563,5900.0,71000.1,,151560,A,24,6315.0
544,5088,163088,3900.0,50314.5,,91152,A,24,3798.0
544,5088,162933,4100.0,46214.5,,91152,A,24,3798.0
7424,6502,2248637,44221.0,67420.5,,30276,A,12,2523.0
7857,6598,2382909,8730.0,69804.7,,68112,A,12,5676.0
25,4962,6203,44221.0,71312.5,,30276,A,12,2523.0
9833,6998,2969383,11700.0,69756.7,,97632,A,12,8136.0
6030,6227,1778041,14300.0,85929.1,,28248,A,24,1177.0
132,4996,40444,30320.0,61287.3,,88440,A,12,7370.0
825,5134,241526,840.0,47320.3,,53076,A,12,4423.0
9403,6919,2841571,10500.0,31543.6,,120888,A,36,3358.0
9494,6934,2869181,10500.0,39345.7,,116832,A,12,9736.0
1762,5310,515483,4100.0,21034.5,,248148,A,36,6893.0
4361,5868,1275278,8000.0,62820.1,,90156,A,12,7513.0
4414,5877,1291680,5040.0,25957.9,,97224,A,24,4051.0
7445,6509,2256215,35946.0,73042.5,,55368,A,24,2307.0
6425,6306,1897529,2700.0,21096.3,,36684,A,12,3057.0
790,5126,232199,4900.0,20585.5,,208128,B,48,4336.0
9307,6895,2810385,6600.0,56465.9,,41904,A,12,3492.0
1106,5176,323819,17326.0,-10955.2,,192552,B,24,8023.0
6473,6316,1910863,45296.0,118533.0,,76908,B,12,6409.0
6555,6336,1935630,5200.0,92161.5,,212400,A,36,5900.0
6472,6315,1910487,4700.0,17274.2,,43164,A,12,3597.0
6473,6316,1911219,15700.0,73133.3,,76908,B,12,6409.0
6473,6316,1911220,29700.0,88833.3,,76908,B,12,6409.0
9104,6841,2751188,8700.0,50260.2,,172080,A,48,3585.0
11138,7263,3354008,20100.0,105860.0,,89880,A,24,3745.0
11138,7263,3353765,33248.0,125960.0,,89880,A,24,3745.0
2227,5413,651896,5600.0,80624.9,,92976,A,24,3874.0
11362,7308,3424379,3400.0,28045.5,,129408,A,24,5392.0
5927,6210,1747426,21429.0,3262.2,,87216,B,48,1817.0
132,4996,40633,22500.0,38787.3,,88440,A,12,7370.0
6118,6244,1804038,10100.0,31430.6,,270648,B,36,7518.0
4626,5932,1355330,7707.0,59170.3,,33348,A,12,2779.0
6792,6377,2005408,4900.0,34008.5,,17184,A,12,1432.0
11065,7249,3331738,3500.0,18603.3,,69360,A,48,1445.0
9583,6949,2893524,8700.0,70318.0,,104712,A,24,4363.0
9494,6934,2869117,4440.0,34905.7,,116832,A,12,9736.0
10411,7130,3137089,18735.0,53757.7,,123408,A,24,5142.0
4337,5861,1268034,10782.0,51895.5,,51408,A,24,2142.0
8129,6668,2465077,21300.0,23525.2,,74736,A,36,2076.0
5428,6111,1598840,32121.0,53718.0,,174744,B,24,7281.0
8742,6758,2644081,1920.0,16044.1,,33144,A,12,2762.0
7401,6499,2243197,3100.0,35639.5,,80952,A,24,3373.0
7824,6594,2372931,28484.0,50572.8,,189696,B,24,7904.0
67,4973,20228,21000.0,70569.5,,165960,A,24,6915.0
2,4959,763,3100.0,42685.9,,80952,A,24,3373.0
1527,5269,449028,4700.0,8762.6,,164052,B,36,4557.0
4863,5992,1427394,18400.0,66901.8,,76080,A,12,6340.0
5270,6077,1548889,3400.0,64396.0,,79608,A,24,3317.0
3489,5693,1022384,1320.0,42922.0,,44088,A,24,1837.0
11231,7277,3382491,19100.0,30418.2,,89280,A,12,7440.0
8316,6694,2520369,40618.0,107358.0,,134784,A,24,5616.0
8982,6808,2716027,6400.0,66040.3,,227880,A,36,6330.0
3674,5723,1075268,7580.0,58121.8,,23628,A,12,1969.0
10807,7201,3253665,19000.0,55993.9,,67464,A,12,5622.0
6738,6362,1988797,2000.0,29055.8,,37908,A,12,3159.0
11111,7259,3344799,39580.0,101929.0,,108144,A,36,3004.0
11111,7259,3344791,15188.0,117117.0,,108144,A,36,3004.0
11111,7259,3345170,30200.0,86916.6,,108144,A,36,3004.0
9513,6942,2874843,11200.0,16699.2,,18324,A,12,1527.0
2486,5479,727012,11400.0,24901.4,,24516,A,12,2043.0
2762,5533,810245,36589.0,89059.0,,111384,A,24,4641.0
8041,6645,2439063,9524.0,40602.8,,140400,A,36,3900.0
8073,6650,2448917,17075.0,75020.7,,49320,B,12,4110.0
4414,5877,1291683,600.0,21757.9,,97224,A,24,4051.0
4414,5877,1291600,3600.0,22357.9,,97224,A,24,4051.0
10105,7061,3047816,7800.0,87911.7,,121896,A,24,5079.0
10105,7061,3047597,21884.0,95711.7,,121896,A,24,5079.0
10105,7061,3047978,11700.0,76211.7,,121896,A,24,5079.0
7523,6526,2279744,7800.0,15392.2,SIPO,288468,A,36,8013.0
6425,6306,1897719,4500.0,16596.3,,36684,A,12,3057.0
2705,5523,794133,8700.0,49908.0,,93888,A,36,2608.0
3455,5682,1011122,19000.0,55817.9,,67464,A,12,5622.0
8316,6694,2520371,10975.0,118332.0,,134784,A,24,5616.0
347,5045,101911,5114.0,57848.3,,187224,B,24,7801.0
8519,6729,2579457,4800.0,41364.1,,74688,A,12,6224.0
2227,5413,651824,30.0,80934.4,SLUZBY,92976,A,24,3874.0
1888,5338,3592770,69.5,13880.1,UROK,57360,B,12,4780.0
1843,5325,3591416,218.5,51848.3,UROK,105804,A,36,2939.0
2694,5519,3619609,248.0,63864.9,UROK,91632,A,12,7636.0
2705,5523,3620018,230.4,50138.4,UROK,93888,A,36,2608.0
6609,6342,3677252,122.0,27507.9,UROK,60156,B,36,1671.0
6118,6244,3682423,136.3,31665.4,UROK,270648,B,36,7518.0
6930,6407,3678990,153.3,39720.7,UROK,25944,A,24,1081.0
9814,6995,3682835,295.4,93670.2,UROK,96168,A,12,8014.0
6792,6377,3678334,147.1,34155.6,UROK,17184,A,12,1432.0
5952,6216,3673728,265.9,67720.8,UROK,141240,A,24,5885.0
5991,6223,3673917,106.2,29912.4,UROK,61056,A,48,1272.0
9337,6903,3682749,136.8,45895.7,UROK,52128,A,24,2172.0
6738,6362,3677917,136.2,29192.0,UROK,37908,A,12,3159.0
7418,6501,3682514,65.4,18366.9,UROK,30276,B,12,2523.0
6701,6356,3677788,289.7,73168.7,UROK,95400,A,36,2650.0
5256,6072,3682190,58.1,17056.7,UROK,193968,A,36,5388.0
7184,6471,3680720,159.7,39144.3,UROK,155640,A,24,6485.0
3273,5643,3681728,2.5,2874.5,SANKC. UROK,94512,B,12,7876.0
3273,5643,3681727,26.7,2847.3,UROK,94512,B,12,7876.0
5891,6202,3673406,491.5,120761.0,UROK,65184,A,12,5432.0
19,4961,3681210,38.1,15040.2,UROK,30276,B,12,2523.0
1012,5161,3681393,153.8,42385.2,UROK,98184,A,24,4091.0
1888,5338,3681555,69.4,13810.6,UROK,57360,B,12,4780.0
7123,6456,3680319,278.3,75620.8,UROK,47016,A,12,3918.0
5927,6210,3682333,0.4,3404.4,SANKC. UROK,87216,B,48,1817.0
5927,6210,3682332,78.7,3340.9,UROK,87216,B,48,1817.0
5774,6185,3672926,132.9,33370.2,UROK,31176,A,24,1299.0
7133,6460,3680430,51.9,12848.3,UROK,48672,A,36,1352.0
6030,6227,3674039,331.2,86260.3,UROK,28248,A,24,1177.0
6400,6303,3676217,222.6,55119.9,UROK,72408,B,24,3017.0
6440,6310,3676495,137.7,38486.9,UROK,34572,A,12,2881.0
6148,6253,3674632,405.3,101252.0,UROK,59760,A,24,2490.0
6273,6279,3675402,302.4,61762.6,UROK,87360,A,24,3640.0
6040,6229,3674107,110.0,22867.6,UROK,11736,A,24,489.0
6425,6306,3676333,100.5,16696.8,UROK,36684,A,12,3057.0
6363,6297,3676031,301.0,77617.2,UROK,17508,A,12,1459.0
6555,6336,3677089,408.5,92570.0,UROK,212400,A,36,5900.0
6434,6309,3676470,192.6,34967.7,UROK,110136,A,24,4589.0
6472,6315,3676657,68.8,17343.0,UROK,43164,A,12,3597.0
7765,6578,2354248,30.0,57087.6,SLUZBY,27984,A,12,2332.0
7753,6577,2350074,14.6,70877.7,SLUZBY,51696,A,24,2154.0
